,Latitude,Longitude,Structure_Material,Structure_Type,Town,Bridge_Owner,Bridge_Identification_Number__B,Year_Built,Year_Reconstructed,Structure_Length,Structurally_Deficient,Structure_Category
1042,42.36046,-71.608928,1.0,2,Berlin,0,1JM,1937,0,21.0,0,1
1043,42.354469,-71.62719697,3.0,1,Berlin,0,1JN,1958,0,10.4,0,1
1044,42.16560583,-71.564346,1.0,2,Milford,0,1JP,1945,1956,7.3,0,1
1045,42.586339,-71.81601397,1.0,2,Fitchburg,0,1JR,1900,1988,23.5,0,1
1046,42.31290297,-72.64063897,2.0,11,Northampton,0,11M,1924,0,37.5,0,1
1047,42.28598097,-72.772445,6.0,1,Westhampton,0,11P,1946,0,13.7,0,1
1048,42.11957197,-73.129203,1.0,2,Sandisfield,0,02A,1956,0,15.8,0,1
1049,42.09463197,-73.086516,1.0,10,Sandisfield,0,02B,1938,1993,37.5,1,1
1050,42.56841397,-73.039326,3.0,1,Savoy,0,02C,1959,0,8.8,0,1
1051,42.568519,-73.03147697,3.0,1,Savoy,0,02D,1961,0,12.2,0,1
1052,42.569464,-73.03565297,3.0,1,Savoy,0,02E,1959,0,13.7,0,1
1053,42.01711497,-70.673406,2.0,1,Duxbury,0,9HL,1928,0,0.0,0,2
1054,42.00906597,-70.71264397,2.0,1,Duxbury,0,9HM,1928,0,5.8,0,2
1058,42.266905,-71.564107,1.0,2,Hopkinton,0,1UV,1965,0,65.5,0,1
1059,42.534635,-71.49712397,2.0,19,Littleton,0,1UW,1961,1975,10.7,0,1
1060,42.39498983,-71.606583,3.0,2,Berlin,0,1UX,1963,0,41.8,0,1
1061,42.394657,-71.60727683,3.0,2,Berlin,0,1UY,1963,0,42.4,0,1
1062,42.39591683,-71.606728,3.0,2,Berlin,0,1V0,1963,0,13.4,0,1
1063,42.412063,-71.12143797,3.0,5,Medford,0,3FY,1984,0,13.1,0,1
1069,42.292782,-71.42747583,3.0,2,Framingham,0,246,1985,0,18.0,0,1
1071,42.20940397,-73.38606297,2.0,7,Great Barrington,0,4YP,1948,0,4.3,0,2
1072,42.159908,-73.365245,2.0,19,Great Barrington,0,4YQ,1947,0,3.1,0,2
1073,42.16775,-73.36399,2.0,19,Great Barrington,0,4YR,1947,0,3.1,0,2
1074,42.58565278,-71.80645483,1.0,2,Fitchburg,0,1JT,1937,0,24.4,1,1
1075,42.58143483,-71.797628,1.0,2,Fitchburg,0,1JU,1939,0,29.8,0,1
1076,42.60911983,-71.809004,2.0,4,Fitchburg,0,1JV,1972,0,13.1,0,1
1078,42.390301,-72.080054,4.0,2,Barre,0,9CN,2010,0,48.3,0,1
1079,42.12370097,-73.30716097,2.0,4,Sheffield,0,02F,1949,0,9.1,0,1
1080,42.14966797,-73.39107197,6.0,1,Sheffield,0,02G,1959,0,18.9,0,1
1081,42.109062,-73.315898,1.0,2,Sheffield,0,02H,1939,0,9.4,0,1
1082,42.10801297,-73.335757,2.0,4,Sheffield,0,02J,1949,0,11.6,0,1
1083,42.109042,-73.340196,4.0,2,Sheffield,0,02K,1952,1987,80.0,0,1
1086,41.59063797,-70.508701,2.0,19,Falmouth,0,9HW,1928,0,2.4,0,2
1087,41.545982,-70.588891,2.0,19,Falmouth,0,9HY,1960,0,3.1,0,2
1088,42.33285697,-71.799216,1.0,2,West Boylston,0,1X7,1975,0,39.6,0,1
1089,42.33311797,-71.79926197,1.0,2,West Boylston,0,1X8,1975,0,39.8,0,1
1090,42.388975,-71.816489,4.0,2,West Boylston,0,1X9,1979,0,99.1,0,1
1091,42.29396297,-71.79929697,1.0,2,Worcester,0,1XA,1962,0,76.5,0,1
1092,42.29374883,-71.799345,1.0,2,Worcester,0,1XB,1962,0,76.5,0,1
1093,42.38291667,-71.09,1.0,10,Somerville,0,3G2,1928,2014,34.4,0,1
1094,42.386381,-71.093495,3.0,5,Somerville,0,3G3,1902,2003,24.9,0,1
1095,42.38743097,-71.09540497,1.0,3,Somerville,0,3G4,1910,1983,45.7,0,1
1097,42.389749,-71.10053297,3.0,5,Somerville,0,3G6,1902,2006,23.7,0,1
1100,42.32220397,-71.398328,3.0,6,Framingham,0,248,1992,0,18.9,0,1
1101,42.30597697,-71.43129297,3.0,6,Framingham,0,249,1969,0,26.2,0,1
1102,42.324623,-71.401508,3.0,2,Framingham,0,24A,1920,2016,64.0,0,1
1103,42.29152583,-71.429935,2.0,11,Framingham,0,24B,1934,0,18.3,0,1
1104,42.338667,-71.39495983,3.0,2,Framingham,0,24C,1957,0,29.3,0,1
1105,42.19008397,-73.32605997,2.0,19,Great Barrington,0,4YT,1918,1952,3.0,0,3
1106,42.55814397,-73.30385097,2.0,19,Hancock,0,4YU,1964,0,3.7,0,2
1107,42.576225,-73.30066997,2.0,19,Hancock,0,4YV,1964,0,4.9,0,2
1117,42.154499,-71.145633,2.0,4,Canton,0,33G,1949,0,10.4,0,1
1118,42.25072997,-71.155591,3.0,1,Dedham,0,33J,1976,0,14.3,0,1
1119,42.27102,-71.190911,2.0,4,Dedham,0,33K,1930,0,18.9,1,1
1120,42.53494444,-71.29958333,4.0,2,Billerica,0,9CP,2008,0,48.1,0,1
1121,42.114902,-71.530606,2.0,7,Hopedale,0,9CQ,2008,0,6.1,0,1
1122,42.489893,-73.27503097,2.0,7,Pittsfield,0,9CR,1930,0,5.3,0,2
1125,42.297164,-71.207886,4.0,2,Needham,0,33Q,1959,1988,49.4,0,1
1126,42.197512,-71.00817897,2.0,1,Braintree,0,33R,1955,0,8.5,0,1
1127,42.61356111,-71.32828889,1.0,2,Chelmsford,0,85P,2004,0,30.1,0,1
1128,42.62261667,-71.36721111,4.0,2,Chelmsford,0,85Q,2004,0,50.0,0,1
1129,42.16199197,-72.547252,1.0,2,Chicopee,0,4HP,1957,1992,50.9,0,1
1130,42.16229297,-72.54719297,1.0,2,Chicopee,0,4HQ,1957,1992,50.9,0,1
1131,42.159399,-72.54779397,1.0,2,Chicopee,0,4HR,1957,1995,18.0,0,1
1132,42.16574097,-72.56058797,6.0,19,Chicopee,0,4HT,1957,0,8.0,0,1
1133,42.168964,-72.573231,1.0,2,Chicopee,0,4HU,1957,1993,37.5,0,1
1145,42.35381197,-72.705611,1.0,2,Northampton,0,0MN,1956,0,22.6,0,1
1146,42.34769444,-72.70075,2.0,11,Northampton,0,0MP,1925,1993,20.1,0,1
1149,42.45966297,-70.98905997,3.0,6,Lynn,0,8FP,2008,0,14.3,0,1
1150,42.623069,-71.392886,2.0,19,Chelmsford,0,8FQ,2001,0,6.5,0,1
1151,42.52932222,-71.27346944,4.0,2,Billerica,0,8FR,2004,0,65.9,0,1
1152,42.209961,-71.14457,1.0,2,Canton,0,8FT,2008,0,42.1,0,1
1153,42.211153,-71.14672297,4.0,2,Dedham,0,8FU,2008,0,71.8,0,1
1154,42.26014722,-72.71186944,2.0,19,Southampton,0,0RP,1989,0,7.3,0,1
1155,42.21456297,-72.72422697,3.0,1,Southampton,0,0RQ,1956,1980,7.6,0,1
1156,42.20512697,-72.747994,3.0,1,Southampton,0,0RR,1956,1991,12.5,0,1
1157,42.201732,-72.76854197,3.0,1,Southampton,0,0RT,1956,0,12.5,0,1
1158,42.24120297,-72.70506397,6.0,1,Southampton,0,0RU,1952,0,23.2,0,1
1159,42.20857097,-71.040148,3.0,1,Braintree,0,AP4,1998,0,10.2,0,1
1160,41.416124,-70.54876,3.0,5,Edgartown,0,8LV,2011,0,74.3,0,1
1161,42.07620097,-72.61619,2.0,19,Agawam,0,5KF,1958,0,6.7,0,1
1162,42.05740997,-72.66597197,3.0,2,Agawam,0,AD4,1991,0,23.8,0,1
1163,42.07403,-72.630587,1.0,2,Agawam,0,11T,1961,0,50.3,0,1
1164,42.07380597,-72.63061797,1.0,2,Agawam,0,11U,1961,0,50.3,0,1
1165,42.057574,-72.66611197,3.0,2,Agawam,0,AD6,1991,0,23.8,0,1
1166,42.155132,-72.638694,1.0,2,West Springfield,0,15A,1968,0,57.0,0,1
1167,42.09919397,-72.594802,2.0,11,Springfield,0,15B,1922,1996,471.2,0,1
1168,42.097219,-72.59658897,1.0,2,West Springfield,0,15C,1953,2015,24.4,0,1
1169,42.09793597,-72.597503,1.0,2,West Springfield,0,15D,1953,2015,24.3,0,1
1170,42.71131944,-71.13942222,3.0,6,Lawrence,0,AJL,2002,0,52.0,0,1
1171,42.12415297,-72.307484,1.0,3,Monson,0,1AK,1937,1992,100.0,0,1
1172,42.10154597,-72.31783697,3.0,1,Monson,0,1AL,1920,1975,7.0,0,1
1174,42.45187897,-72.0293,1.0,2,Hubbardston,0,AL8,2000,0,22.3,0,1
1175,42.489845,-71.06945197,3.0,1,Wakefield,0,AL9,2001,0,14.0,0,1
1176,42.60648611,-72.07532222,3.0,5,Templeton,0,ALA,1999,0,30.1,0,1
1177,41.88590897,-71.134066,3.0,6,Taunton,0,ALC,2004,0,21.3,0,1
1178,42.06268597,-71.01027897,3.0,5,Brockton,0,ALD,1999,0,14.2,0,1
1179,42.30326997,-72.775039,2.0,1,Westhampton,0,5RT,2015,1900,3.7,0,2
1181,42.434074,-72.692327,1.0,2,Whately,0,5RW,1900,0,6.7,1,2
1183,41.674959,-71.094688,1.0,2,Westport,0,3UC,1964,0,79.6,0,1
1184,41.67967997,-71.10754697,3.0,2,Westport,0,3UD,1964,0,38.1,0,1
1185,41.680022,-71.10725497,3.0,2,Westport,0,3UE,1964,0,38.1,0,1
1186,41.95514897,-71.304291,1.0,2,Attleboro,0,3UF,1967,0,92.0,0,1
1187,41.95549297,-71.30405897,1.0,2,Attleboro,0,3UG,1967,0,92.0,0,1
1188,41.774546,-70.95827097,5.0,11,Freetown,0,3X9,1941,0,13.7,0,1
1189,41.897019,-71.373158,1.0,2,Attleboro,0,3XA,1959,0,86.9,0,1
1190,41.951186,-71.306967,1.0,2,Attleboro,0,3XB,1960,0,91.4,0,1
1191,41.65840697,-71.057889,1.0,2,Dartmouth,0,3XC,1965,0,95.1,0,1
1192,41.754097,-71.118196,4.0,2,Fall River,0,3XD,1951,0,36.0,0,1
1194,42.11120497,-71.19168,1.0,3,Sharon,0,40Q,1937,0,24.4,0,1
1196,42.617663,-71.32013397,1.0,2,Lowell,0,2H7,1960,0,21.0,0,1
1197,42.61737097,-71.320391,1.0,2,Lowell,0,2H8,1960,0,21.0,0,1
1198,42.23590397,-72.62650297,2.0,1,Holyoke,0,B72,1930,0,3.8,1,2
1203,42.59683333,-72.0905,2.0,11,Templeton,0,69C,1945,0,6.1,1,2
1204,42.37564497,-71.228718,8.0,2,Waltham,0,2NJ,1930,1977,9.1,0,1
1205,42.375109,-71.231087,8.0,2,Waltham,0,2NK,1934,1989,11.3,0,1
1206,42.370569,-71.15414597,3.0,1,Watertown,0,2NL,1969,0,10.2,0,1
1207,42.395757,-71.302295,8.0,2,Weston,0,2NM,1928,1980,22.3,0,1
1208,42.37179797,-71.29387197,2.0,11,Weston,0,2NN,1911,0,22.9,0,1
1215,42.68197597,-70.813529,1.0,2,Ipswich,0,2R7,1996,0,49.7,0,1
1216,42.71388,-71.16711597,3.0,5,Lawrence,0,2R8,2002,0,18.0,0,1
1218,42.61643897,-70.996949,3.0,5,Middleton,0,2RB,1985,0,18.0,0,1
1220,42.67905556,-71.15201389,1.0,2,Andover,0,2XY,1962,0,50.0,0,1
1221,42.680584,-71.149443,1.0,2,Andover,0,2Y0,1962,0,40.2,0,1
1222,42.68034397,-71.149231,1.0,2,Andover,0,2Y1,1962,0,42.4,1,1
1223,42.75654167,-70.94183333,4.0,2,Newbury,0,2Y2,1976,0,75.6,0,1
1224,42.62371197,-70.93526097,2.0,11,Topsfield,0,2Y3,1920,0,14.6,0,1
1227,42.14975497,-70.99820097,2.0,19,Holbrook,0,95T,1955,0,3.1,0,2
1229,42.01895278,-71.21893889,2.0,4,Mansfield,0,95V,1914,0,5.5,1,2
1231,42.628624,-71.318267,1.0,2,Lowell,0,2HB,1960,0,20.4,0,1
1232,42.62882197,-71.318403,1.0,2,Lowell,0,2HC,1960,0,21.0,0,1
1233,42.632919,-71.3139,1.0,2,Lowell,0,2HD,1960,0,14.3,0,1
1234,42.633254,-71.31314897,1.0,2,Lowell,0,2HE,1960,0,35.4,0,1
1235,42.634326,-71.310816,1.0,2,Lowell,0,2HF,1960,0,20.5,0,1
1236,42.57026667,-72.08450278,2.0,19,Templeton,0,69D,1969,0,3.7,0,2
1237,42.568221,-72.0978,1.0,19,Templeton,0,69E,1968,0,3.5,0,2
1238,42.56878333,-72.09806667,1.0,19,Templeton,0,69F,1968,0,3.5,0,2
1239,42.564,-72.05722222,2.0,19,Templeton,0,69G,1968,0,3.4,0,2
1240,42.56416389,-72.05646389,2.0,19,Templeton,0,69H,1968,0,4.2,0,2
1242,42.37157597,-71.30834,2.0,11,Weston,0,2NP,1911,0,11.3,0,1
1243,42.534509,-71.159434,1.0,3,Wilmington,0,2NQ,1928,0,29.6,1,1
1244,42.56669444,-71.20619444,1.0,2,Wilmington,0,2NR,1968,0,18.6,0,1
1245,42.564411,-71.19981197,3.0,5,Wilmington,0,2NT,1986,0,18.9,0,1
1246,42.54623397,-71.173983,4.0,2,Wilmington,0,2NU,2000,0,40.4,0,1
1252,42.617296,-71.00340197,2.0,19,Middleton,0,2RC,1957,0,8.2,0,1
1253,42.75891297,-70.90100097,3.0,5,Newbury,0,2RG,1995,0,34.7,0,1
1254,42.410794,-71.79115,3.0,6,Sterling,0,6HY,2007,0,20.0,0,1
1255,42.29369444,-73.24149556,3.0,6,Lee,0,6J0,2011,0,31.6,0,1
1256,42.62628611,-70.97870556,4.0,2,Boxford,0,2Y4,1976,0,108.4,0,1
1257,42.65116389,-70.9771,4.0,2,Boxford,0,2Y5,1974,0,111.3,0,1
1258,42.79777597,-70.82143997,1.0,16,Newbury,0,2Y6,1973,0,41.1,0,1
1260,42.83374897,-70.90675,1.0,13,Amesbury,0,2Y8,1909,2003,80.8,0,1
1264,42.117994,-71.29631297,2.0,1,Norfolk,0,961,1939,0,6.0,0,2
1266,42.522781,-71.51251,4.0,2,Littleton,0,8LY,2006,0,54.6,0,1
1268,42.20721997,-72.60154,1.0,2,Holyoke,0,8M3,2010,0,45.2,0,1
1269,42.158805,-73.421671,1.0,2,Egremont,0,8M4,2010,0,9.2,0,1
1271,42.066383,-72.73545197,3.0,1,Southwick,0,11V,1956,0,9.1,0,1
1273,42.593304,-72.61866297,1.0,2,Greenfield,0,11X,1964,0,81.0,0,1
1274,42.156502,-72.484711,1.0,9,Ludlow,0,11Y,1930,0,133.9,0,1
1275,42.07767197,-72.580072,1.0,2,Springfield,0,120,1958,0,126.2,0,1
1276,42.43742,-72.040114,1.0,2,Barre,0,15G,1938,1988,18.9,0,1
1277,42.38166667,-72.10491667,1.0,2,Barre,0,15J,1938,0,7.0,1,1
1278,42.42418611,-72.09684722,1.0,2,Barre,0,15K,1938,0,14.7,0,1
1279,42.026642,-71.581252,3.0,2,Millville,0,AXQ,2006,0,25.9,0,1
1280,42.22582597,-71.17738097,4.0,2,Westwood,0,4W5,2004,0,50.8,0,1
1282,42.026111,-71.58165997,1.0,2,Millville,0,AXP,2006,0,9.1,0,1
1283,42.15513397,-72.32697797,1.0,3,Palmer,0,1AQ,1994,0,24.1,0,1
1284,42.58611111,-72.046,4.0,2,Templeton,0,1AU,1992,0,53.6,0,1
1285,42.21134897,-72.234617,4.0,2,Warren,0,1AW,1980,0,91.4,0,1
1286,42.010542,-71.235657,1.0,2,Mansfield,0,ALE,2004,0,33.5,0,1
1287,42.245817,-71.80288697,4.0,2,Worcester,0,ALH,2005,0,112.6,0,1
1288,42.62679897,-71.31337397,4.0,2,Lowell,0,ALJ,2002,0,52.6,0,1
1289,42.37107797,-71.56963797,2.0,7,Hudson,0,ALM,2004,0,4.3,0,2
1296,41.95480297,-71.308334,2.0,19,Attleboro,0,3UH,1967,0,8.8,0,1
1297,41.95465897,-71.30920397,1.0,2,Attleboro,0,3UJ,1967,0,33.1,0,1
1298,41.954985,-71.309268,1.0,2,Attleboro,0,3UK,1967,0,33.1,0,1
1299,41.70996397,-71.118654,1.0,2,Fall River,0,3XE,1955,0,61.0,1,1
1300,41.731971,-71.134978,1.0,2,Fall River,0,3XF,1958,2016,35.0,0,1
1301,41.671277,-71.153576,1.0,2,Fall River,0,3XG,1966,0,72.5,0,1
1302,41.700532,-71.15409097,4.0,2,Fall River,0,3XH,1964,0,41.3,0,1
1303,41.699823,-71.153338,4.0,2,Fall River,0,3XJ,1964,0,44.8,0,1
1305,42.36630497,-71.06465597,7.0,2,Boston,0,630,1999,0,58.5,0,1
1306,42.65947297,-71.192125,7.0,2,Andover,0,632,2008,0,71.7,0,1
1307,42.367454,-71.063111,4.0,5,Boston,0,633,1999,0,180.7,0,1
1308,42.22008197,-70.999019,3.0,1,Braintree,0,33T,1978,0,9.8,0,1
1309,42.14658097,-71.14757797,3.0,1,Canton,0,33U,1956,0,8.4,0,1
1310,42.154474,-71.147084,1.0,2,Canton,0,33V,1910,0,11.3,0,1
1311,42.24879597,-71.159953,2.0,19,Dedham,0,33W,1958,0,7.0,0,1
1312,42.77448333,-70.86518056,2.0,1,Newbury,0,9GQ,2007,0,28.9,0,1
1313,42.47645897,-73.129294,2.0,19,Dalton,0,9GR,1985,0,5.2,0,2
1314,42.28333333,-73.32611111,1.0,10,Stockbridge,0,02L,1928,1985,32.6,0,1
1315,42.283048,-73.342415,3.0,5,Stockbridge,0,02M,1978,0,37.8,0,1
1316,42.24530397,-73.203275,1.0,2,Tyringham,0,02N,1938,0,15.2,0,1
1317,42.241557,-73.198256,1.0,2,Tyringham,0,02P,1935,0,8.5,1,1
1318,42.71889697,-73.18980997,1.0,2,Williamstown,0,02Q,1950,2003,38.7,0,1
1319,42.31459397,-71.806869,3.0,2,Worcester,0,1XC,1976,0,53.9,0,1
1320,42.32152597,-71.803268,4.0,2,Worcester,0,1XD,1975,0,68.0,0,1
1321,42.327106,-71.804257,3.0,2,Worcester,0,1XE,1975,2009,61.6,0,1
1322,42.296114,-71.80236497,1.0,2,Worcester,0,1XF,1977,0,234.7,1,1
1323,42.295937,-71.802446,1.0,2,Worcester,0,1XG,1977,2017,234.7,0,1
1325,42.39938397,-71.11055397,1.0,2,Somerville,0,3GA,1973,0,22.4,0,1
1326,42.377473,-71.095222,3.0,5,Somerville,0,3GB,1933,1984,12.2,0,1
1330,42.287598,-71.433537,2.0,11,Framingham,0,24E,1947,0,6.4,0,1
1331,42.32545997,-71.39739897,1.0,2,Framingham,0,24F,1982,2011,40.5,0,1
1332,42.31694483,-71.416611,4.0,2,Framingham,0,24G,1956,2015,48.0,0,1
1335,42.391311,-73.12554,2.0,19,Hinsdale,0,501,1993,0,2.7,0,3
1336,42.44371497,-73.129333,1.0,2,Hinsdale,0,502,1903,1924,4.5,0,2
1337,42.23955,-72.90291667,2.0,4,Huntington,0,503,1906,0,6.8,0,2
1338,42.662778,-72.87623,1.0,2,Charlemont,0,53F,1939,0,7.0,1,2
1339,42.627737,-72.876039,2.0,1,Charlemont,0,5D9,1916,1935,4.6,0,2
1340,42.53655783,-71.702233,4.0,2,Lunenburg,0,571,2007,0,53.1,0,1
1341,42.62221667,-71.36531389,4.0,2,Chelmsford,0,85U,2004,0,50.0,0,1
1342,42.63183056,-71.40514444,1.0,2,Chelmsford,0,85V,2004,0,41.4,0,1
1343,42.631675,-71.40556667,1.0,2,Chelmsford,0,85W,2004,0,41.4,0,1
1344,42.25508333,-71.16480556,2.0,19,Dedham,0,342,1959,0,10.1,0,1
1345,42.201036,-71.07896397,1.0,2,Randolph,0,344,1958,0,26.4,0,1
1346,42.671748,-71.57694983,3.0,6,Pepperell,0,BNY,2012,0,25.8,0,1
1347,42.71,-71.14027778,3.0,6,Lawrence,0,AJK,2002,0,32.7,0,1
1348,42.47283889,-72.98867778,2.0,4,Windsor,0,02R,1939,0,11.0,0,1
1349,42.476275,-72.98728333,1.0,2,Windsor,0,02T,1939,0,15.8,0,1
1350,42.478084,-72.98548397,3.0,1,Windsor,0,02U,1958,0,10.1,0,1
1351,42.61767197,-72.841969,1.0,2,Charlemont,0,0ET,1939,1960,7.3,1,1
1352,42.22328997,-70.96900597,3.0,6,Braintree,0,347,1919,1975,21.3,0,1
1353,42.194606,-70.955763,1.0,2,Weymouth,0,348,1957,1980,43.9,0,1
1354,42.196012,-70.955742,2.0,19,Weymouth,0,349,1957,0,11.0,0,1
1361,42.62115897,-73.116983,3.0,1,Adams,0,02V,1938,2003,13.6,0,1
1362,42.63094197,-73.11340697,1.0,2,Adams,0,02W,1957,0,24.7,0,1
1363,42.608992,-73.13131697,1.0,3,Adams,0,ACD,1951,0,25.6,0,1
1364,42.60917297,-73.10207497,1.0,2,Adams,0,02Y,1936,0,14.6,0,1
1365,42.16930397,-72.57300897,1.0,2,Chicopee,0,4HV,1957,1993,37.5,0,1
1366,42.16931944,-72.57794444,4.0,2,Chicopee,0,4HW,1957,1992,55.2,0,1
1367,42.16970297,-72.577793,4.0,2,Chicopee,0,4HX,1957,1992,50.2,0,1
1368,42.169558,-72.58095897,1.0,2,Chicopee,0,4HY,1957,1994,18.3,0,1
1369,42.169919,-72.580926,1.0,2,Chicopee,0,4J0,1957,1994,18.3,0,1
1379,42.308818,-72.71484497,3.0,1,Northampton,0,0MT,1956,0,8.0,0,1
1380,42.705266,-72.414912,2.0,1,Northfield,0,0MV,1938,0,7.0,0,1
1381,42.690606,-72.44045197,1.0,2,Northfield,0,0MW,1937,0,9.1,0,1
1382,42.7045,-72.41836111,1.0,2,Northfield,0,0MX,1938,0,7.9,0,1
1383,42.70633,-72.410677,2.0,1,Northfield,0,0MY,1938,0,7.0,0,1
1384,42.211371,-71.146662,4.0,2,Dedham,0,8FV,2008,0,71.8,0,1
1385,42.21015897,-71.14449197,1.0,2,Canton,0,8FW,2008,0,42.1,0,1
1386,42.735818,-73.206422,3.0,6,Williamstown,0,8FX,2005,0,17.5,0,1
1387,42.56006111,-71.29704167,4.0,2,Billerica,0,8G0,2004,0,108.4,0,1
1388,42.22307778,-72.721,6.0,1,Southampton,0,0RV,1933,0,34.3,0,1
1389,42.19883333,-72.71933333,3.0,1,Southampton,0,0RW,1956,0,7.8,0,1
1390,42.090946,-72.81308097,1.0,2,Southwick,0,0RX,1956,0,21.6,0,1
1391,42.27822197,-72.57556597,3.0,1,South Hadley,0,0RY,1956,0,11.6,0,1
1392,42.263241,-72.598815,1.0,2,South Hadley,0,0T0,1976,0,25.3,0,1
1393,41.592103,-70.507737,2.0,19,Falmouth,0,9J0,1942,0,2.7,0,2
1399,42.226964,-71.020418,1.0,2,Braintree,0,34A,1957,1978,57.9,0,1
1400,42.84777297,-70.91699697,2.0,19,Amesbury,0,BPA,2016,0,7.6,0,1
1401,42.84788497,-70.917636,2.0,19,Amesbury,0,BPB,2016,0,6.5,0,1
1403,41.75098597,-70.60589097,1.0,19,Bourne,0,9H8,1962,0,2.7,0,3
1404,41.87236897,-70.787187,2.0,19,Carver,0,9HA,1935,0,3.4,0,2
1405,41.843626,-70.735093,2.0,1,Carver,0,9HC,1967,0,3.7,0,2
1406,41.88296297,-70.76514197,2.0,19,Carver,0,9HD,1964,0,3.7,0,2
1407,42.62773097,-73.114777,1.0,2,Adams,0,031,1951,0,16.8,0,1
1411,42.117477,-70.876941,2.0,19,Hanover,0,9J9,1951,0,3.7,0,2
1412,42.148457,-70.840427,2.0,19,Hanover,0,9JA,1961,0,4.2,0,2
1415,42.380937,-71.10432,3.0,5,Somerville,0,3GD,1913,1993,23.3,0,1
1416,42.37939897,-71.09878397,1.0,3,Somerville,0,3GE,1982,0,19.8,0,1
1417,42.37779797,-71.09581797,1.0,3,Somerville,0,3GF,1911,0,29.1,1,1
1418,42.39277778,-71.10616667,3.0,1,Somerville,0,3GG,1910,2006,14.6,0,1
1419,42.340479,-71.055271,1.0,3,Boston,0,3GP,1918,0,19.8,0,1
1420,42.341163,-71.054506,1.0,3,Boston,0,3GR,1918,0,20.7,0,1
1421,42.341928,-71.05351897,1.0,3,Boston,0,3GT,1918,0,20.1,0,1
1422,42.34251297,-71.05288097,1.0,3,Boston,0,3GU,1918,0,21.9,0,1
1426,42.39826389,-71.14386111,3.0,2,Arlington,0,AE2,2004,0,38.0,0,1
1427,42.57131944,-71.21684722,3.0,1,Billerica,0,AF7,2005,0,16.3,0,1
1428,42.434286,-72.92998297,3.0,4,Worthington,0,ABM,2012,0,19.7,0,1
1429,42.38922683,-71.559774,2.0,11,Hudson,0,24J,1910,0,20.1,0,1
1430,42.39975597,-71.545967,6.0,4,Hudson,0,24L,1928,1980,17.1,0,1
1431,42.43102797,-71.453771,2.0,11,Maynard,0,24N,1922,0,22.3,0,1
1432,42.25812497,-72.86455997,2.0,19,Huntington,0,504,1997,0,3.4,0,2
1433,42.29066697,-72.839978,1.0,2,Huntington,0,505,1938,0,6.5,0,2
1434,42.245012,-72.869635,2.0,1,Huntington,0,506,1916,1937,4.9,0,2
1435,42.28530278,-72.87103333,2.0,19,Huntington,0,507,1940,0,3.2,0,2
1436,42.31074167,-72.86362778,2.0,19,Huntington,0,508,1941,0,2.4,0,3
1437,42.63305556,-72.93111111,2.0,19,Charlemont,0,5GH,1913,1929,3.0,0,2
1438,42.621046,-72.76933497,2.0,19,Charlemont,0,5DB,1917,1934,5.2,0,2
1439,42.50850297,-72.672385,2.0,19,Conway,0,5EA,1917,1933,2.8,0,2
1440,42.51138889,-72.66652778,2.0,19,Conway,0,5EB,1933,0,2.7,0,3
1442,42.16944,-72.58595497,4.0,2,Chicopee,0,4J1,1957,1979,37.4,0,1
1443,42.16981597,-72.58605,4.0,2,Chicopee,0,4J2,1957,1979,36.9,0,1
1444,42.168559,-72.592696,1.0,2,Chicopee,0,4J3,1957,1995,29.6,0,1
1445,42.168067,-72.59313297,1.0,2,Chicopee,0,4J4,1957,1988,46.3,0,1
1446,42.168376,-72.59345997,1.0,2,Chicopee,0,4J5,1957,1995,26.8,0,1
1447,42.166766,-72.48576097,1.0,2,Ludlow,0,4JL,1957,1995,36.9,0,1
1448,42.164102,-72.510412,1.0,2,Ludlow,0,4JM,1957,1995,35.7,0,1
1449,42.16431597,-72.51010397,1.0,2,Ludlow,0,4JN,1957,1995,35.7,0,1
1450,42.139152,-72.699427,1.0,2,Westfield,0,4JP,1957,1994,12.4,0,1
1451,42.139302,-72.69944997,1.0,2,Westfield,0,4JQ,1957,1994,12.4,0,1
1455,42.252386,-72.57353797,1.0,11,South Hadley,0,0N1,1949,0,6.1,0,1
1456,42.094214,-72.567819,3.0,1,Springfield,0,0N2,1957,0,14.6,0,1
1457,42.129604,-72.51384297,3.0,1,Springfield,0,0N3,1956,0,7.6,0,1
1458,42.121808,-72.52008897,2.0,1,Springfield,0,AHL,1934,0,6.7,0,1
1459,42.136777,-72.49132297,6.0,19,Springfield,0,0T1,1956,0,7.6,0,1
1460,42.242536,-72.265196,3.0,1,Ware,0,0T3,1956,0,8.5,0,1
1461,42.24125897,-72.30525097,1.0,2,Ware,0,0T4,1938,0,7.6,0,1
1462,42.34557997,-71.05948397,7.0,21,Boston,0,8M5,2002,0,157.8,0,1
1463,42.34559444,-71.05993889,7.0,2,Boston,0,8M6,2002,0,52.8,0,1
1464,42.077792,-72.58005,1.0,2,Springfield,0,121,1958,0,67.7,0,1
1465,42.18128,-72.60550997,4.0,2,Chicopee,0,123,1979,0,64.1,0,1
1467,42.106813,-72.14854597,6.0,19,Brimfield,0,15L,1958,0,19.2,0,1
1468,42.115738,-72.195902,1.0,2,Brimfield,0,15M,1920,1939,6.7,0,1
1469,42.114468,-72.19310697,3.0,1,Brimfield,0,15N,1956,0,7.3,0,1
1470,42.079548,-72.15716197,6.0,19,Holland,0,15Q,1959,0,12.5,0,1
